loan_id,customer_id,account_id,loan_type_id,amount,start_date,term_months,interest_rate,issued_by_employee_id
11707,10832,6734,2,6270.73,2023-09-24,12,9.39,1547
11708,14586,22821,4,31859.36,2021-06-03,24,5.03,1367
11709,17425,2405,2,13745.65,2022-08-21,48,8.43,1401
11710,3384,37459,2,16579.31,2020-09-12,12,8.96,1154
11711,9934,17282,3,85866.78,2022-10-20,60,9.25,617
11712,4375,39581,4,91814.99,2023-04-07,12,3.28,539
11713,10934,31609,3,13503.86,2020-10-21,12,5.01,739
11714,14764,27380,3,11518.09,2023-11-10,24,6.96,1026
11715,11532,1021,4,74064.41,2024-03-12,60,5.95,871
11716,17583,34250,1,16200.58,2022-01-28,48,8.56,101
11717,5090,229,1,69282.24,2022-05-06,48,4.61,1557
11718,10757,20327,2,35670.25,2024-03-21,12,7.27,1082
11719,6843,30808,2,95619.86,2024-04-22,48,9.64,1413
11720,6927,36636,4,68797.3,2024-03-18,60,9.25,692
11721,4855,35043,4,82258.05,2021-06-27,48,9.84,941
11722,7286,14502,4,93554.46,2022-01-22,24,7.11,341
11723,12293,21167,4,62305.95,2023-07-15,24,5.93,861
11724,17845,11866,3,94621.8,2023-06-07,24,4.05,1044
11725,5405,23071,4,99600.02,2023-03-29,24,6.41,1279
11726,3365,5343,2,59261.07,2020-10-20,60,8.93,1341
11727,14964,12126,4,89528.91,2022-03-31,60,7.0,38
11728,7298,16942,1,25006.17,2020-11-29,48,4.14,660
11729,18357,35090,1,46056.85,2023-04-01,12,4.73,1561
11730,16534,39780,1,94665.71,2023-04-14,48,5.72,1410
11731,12527,553,3,30975.45,2021-12-17,60,6.7,1657
11732,18707,39628,3,22392.44,2023-09-06,48,4.0,928
11733,15292,25862,3,72492.68,2022-02-14,24,8.22,1050
11734,12646,26403,4,33392.68,2021-01-21,12,8.65,454
11735,14811,36281,3,31719.88,2021-09-13,36,9.1,1705
11736,18408,32312,1,6324.58,2022-05-01,12,9.72,1347
11737,3463,13062,1,98682.08,2022-02-26,36,9.43,737
11738,18630,29519,3,79558.41,2020-09-16,60,4.87,1537
11739,18911,29799,2,94425.71,2023-07-31,12,4.46,819
11740,7247,21887,3,60390.76,2021-03-27,36,7.06,773
11741,13756,18160,3,14493.77,2021-06-18,36,3.21,13
11742,4535,8088,4,86733.0,2023-06-25,12,5.81,915
11743,5442,28547,2,72480.58,2023-01-18,12,9.41,1932
11744,19286,30691,2,68222.62,2023-01-28,60,3.05,1584
11745,4542,39638,1,8488.91,2020-12-18,48,5.02,921
11746,13449,36064,4,39988.08,2020-08-08,60,8.69,825
11747,10703,3798,2,26787.39,2024-02-02,60,8.63,371
11748,3626,14407,2,48989.77,2022-11-22,36,8.11,1315
11749,747,26385,3,57375.1,2024-03-06,12,7.48,332
11750,19675,20417,1,85876.88,2023-05-26,12,8.0,1630
11751,9747,7637,4,10170.93,2022-12-26,12,4.69,261
11752,6100,20601,4,31733.49,2020-12-01,48,9.58,1814
11753,16477,11280,2,42309.69,2024-01-21,24,7.5,1895
11754,11023,36245,3,17225.38,2022-04-24,36,5.34,1229
11755,6217,3520,4,51100.62,2022-01-05,48,5.28,697
11756,11169,1835,4,84308.82,2021-11-03,48,9.42,687
11757,4703,37718,1,27055.5,2021-05-28,24,5.65,950
11758,15168,15381,3,54784.16,2024-04-04,24,3.06,387
11759,5129,20953,2,83365.44,2023-04-29,24,8.41,1916
11760,2191,37356,3,26097.96,2021-08-12,12,4.57,821
11761,8254,16081,1,99130.33,2022-09-12,48,5.95,468
11762,5272,6902,1,25413.99,2023-01-23,48,8.54,1439
11763,14236,7242,3,30404.83,2023-06-14,48,5.06,69
11764,2377,24503,3,27306.23,2023-08-20,48,3.47,1496
11765,5425,16110,2,76031.57,2024-04-15,60,4.41,1128
11766,1512,18669,3,65626.49,2020-11-26,60,7.78,1782
11767,15797,25045,4,22625.14,2023-11-19,60,7.2,1185
11768,15411,14064,3,16850.63,2020-11-15,48,7.27,200
11769,10280,2859,1,38646.17,2023-05-04,24,5.48,216
11770,226,23090,1,58523.86,2022-03-22,12,9.1,1970
11771,14724,26964,2,55895.75,2021-06-04,60,7.41,212
11772,6750,338,2,72301.74,2021-04-26,48,6.96,508
11773,17905,35770,2,58307.46,2023-04-29,12,9.53,16
11774,5335,32356,4,11502.57,2020-10-05,48,5.67,1522
11775,18447,33312,1,63491.68,2022-01-12,60,5.12,884
11776,4326,16271,4,41692.74,2024-02-03,24,5.16,332
11777,12976,38006,1,68917.89,2021-07-12,36,6.05,717
11778,5238,23633,1,79157.93,2023-09-01,60,9.58,1901
11779,8326,1008,1,32421.51,2021-05-03,12,6.8,551
11780,15815,10336,1,38350.25,2021-06-15,12,5.91,1625
11781,11064,6116,1,92782.48,2022-02-18,48,6.6,942
11782,850,29265,4,74645.34,2021-04-12,48,7.38,256
11783,15690,25658,4,33180.9,2023-12-23,36,4.97,992
11784,1952,5393,1,58275.1,2022-08-16,24,5.22,1790
11785,18341,17659,1,99658.05,2023-09-05,12,3.14,728
11786,17307,24242,2,8675.99,2023-11-24,24,9.62,880
11787,1560,4479,1,75217.46,2024-03-21,60,7.98,815
11788,1353,11916,2,14781.94,2021-03-19,12,3.38,1196
11789,5680,16796,4,57044.87,2022-01-22,36,6.7,649
11790,11893,24125,1,21596.34,2021-09-19,24,7.4,1000
11791,1338,17322,3,7876.84,2020-07-29,24,6.28,1522
11792,10408,4424,3,61241.8,2024-04-01,60,6.28,471
11793,8049,24507,3,62507.65,2020-11-27,48,8.31,1408
11794,15438,16776,3,40029.69,2023-01-20,24,4.1,690
11795,7111,8651,2,5861.7,2023-02-09,24,8.51,1613
11796,12197,4170,1,65678.92,2024-06-15,60,7.25,700
11797,136,5287,2,46655.51,2023-12-14,12,5.82,507
11798,6888,11066,1,85807.74,2020-11-25,60,9.04,992
11799,7548,5987,1,86961.66,2021-08-01,24,7.34,1010
11800,4133,19353,1,17526.23,2022-01-07,36,6.95,1551
11801,12408,18315,2,90879.21,2024-01-11,12,5.31,804
11802,8196,12821,2,48153.64,2023-05-10,24,3.54,831
11803,15720,27813,3,99517.54,2023-03-26,36,7.27,1349
11804,3006,17693,3,86474.69,2021-05-03,24,5.91,214
11805,441,33595,2,56165.38,2022-10-29,36,8.02,1232
11806,6396,5009,3,70120.92,2021-03-15,36,4.29,169
11807,358,5702,4,50242.1,2021-06-28,48,9.37,1354
11808,12232,2686,4,89387.7,2021-07-17,12,6.05,1304
11809,1591,13222,1,54628.85,2020-07-18,60,7.7,978
11810,5653,22128,3,74600.09,2021-09-02,24,9.8,1329
11811,5235,4554,1,68681.59,2023-03-24,24,8.07,146
11812,9100,5217,4,67663.7,2020-11-25,48,9.28,1799
11813,9977,38654,1,28977.24,2022-06-08,48,7.73,516
11814,16797,8364,2,85869.33,2020-09-25,36,7.76,1114
11815,15888,13773,2,74784.65,2022-10-26,36,9.87,453
11816,18875,24630,1,43140.78,2020-09-10,24,3.69,60
11817,15844,31742,4,61181.99,2021-05-10,60,9.84,1335
11818,10813,22013,1,63720.8,2022-07-20,36,4.27,528
11819,1269,10253,3,21965.03,2022-05-15,12,4.31,1251
11820,1819,27479,2,64479.31,2022-09-21,36,4.26,1024
11821,19761,26842,1,4385.62,2021-06-09,60,5.05,474
11822,19863,23433,3,63922.85,2023-09-24,36,3.52,2002
11823,349,27279,1,36274.17,2024-01-07,48,7.12,1565
11824,438,10020,3,51844.41,2022-04-30,36,8.37,1687
11825,8373,32582,2,64923.84,2023-10-25,60,3.63,757
11826,6774,6656,1,48365.89,2022-11-10,12,7.92,782
11827,14407,19225,2,64927.35,2021-04-23,24,9.02,1103
11828,16807,24009,1,75166.6,2022-04-14,48,7.1,433
11829,3276,4141,1,5243.06,2023-01-06,24,9.27,1825
11830,8233,22918,4,12771.94,2022-09-17,12,7.83,1177
11831,7776,7278,1,86233.57,2020-12-14,12,9.67,1813
11832,11848,26615,2,48443.33,2022-10-27,60,8.29,401
11833,11964,16207,1,72547.06,2020-09-02,24,6.52,1303
11834,8545,34965,3,33426.4,2023-02-24,24,7.63,57
11835,18961,1230,1,38575.41,2020-09-15,24,6.67,1003
11836,18522,34187,2,65915.45,2024-02-27,12,4.94,2001
11837,7914,5253,1,52627.62,2024-03-16,60,3.21,186
11838,16176,14709,3,8373.97,2024-02-17,48,5.94,398
11839,9101,5628,4,10899.33,2021-02-17,60,5.83,605
11840,15369,3171,4,22294.75,2023-08-21,24,9.62,788
11841,7569,20179,3,12718.88,2022-05-31,24,9.48,158
11842,16178,24924,3,30743.16,2022-01-23,48,5.57,1811
11843,14754,4214,3,95046.24,2020-08-19,12,7.01,1717
11844,15778,23599,4,40609.66,2023-06-05,12,9.57,1383
11845,3265,14470,3,79653.85,2023-11-11,36,4.45,1464
11846,15970,14747,2,20204.55,2022-05-28,48,5.6,589
11847,7892,1801,3,67935.73,2023-04-08,36,9.63,466
11848,6326,13508,4,37767.07,2021-11-05,12,3.27,1687
11849,19527,606,4,2200.38,2024-02-22,48,9.43,446
11850,14252,25670,2,68427.0,2022-07-02,24,4.69,1774
11851,13567,7305,2,58260.77,2021-03-08,48,4.74,801
11852,7006,27840,4,15894.67,2021-06-16,24,6.35,1767
11853,1458,19648,3,42863.27,2023-09-10,36,8.15,1512
11854,14620,4229,3,43278.69,2021-05-11,36,5.67,1554
11855,9041,26254,2,24891.23,2022-03-28,48,8.4,1097
11856,12198,8951,3,56380.42,2021-10-31,36,4.03,929
11857,10257,33331,2,80555.47,2020-11-15,60,3.62,1952
11858,17778,20914,2,59408.03,2020-08-15,48,8.99,1725
11859,16101,34014,1,7396.64,2021-09-16,48,5.12,1974
11860,9360,18515,4,92109.43,2022-09-21,24,4.29,17
11861,640,25281,4,35278.9,2023-05-31,36,5.64,1555
11862,9308,14713,4,45455.37,2023-04-08,36,3.32,731
11863,19412,5921,4,66291.99,2020-10-31,48,5.81,326
11864,15292,23021,4,95580.52,2022-06-26,12,8.61,995
11865,18000,23308,4,2418.34,2021-09-09,24,3.71,1656
11866,7393,21089,3,17856.58,2020-08-08,36,8.7,613
11867,5380,22582,2,93261.26,2022-02-04,60,3.45,546
11868,5439,4239,3,50556.29,2022-09-02,36,9.33,596
11869,6080,15064,2,65217.23,2024-02-17,12,4.98,921
11870,3232,31390,3,68506.32,2022-02-05,60,9.93,1732
11871,9368,29260,2,90412.62,2024-04-03,12,8.22,842
11872,6911,17893,3,68625.11,2024-04-15,24,5.0,1226
11873,3681,16278,2,86160.43,2020-09-02,12,6.1,344
11874,7771,18396,4,8627.99,2023-08-05,24,6.14,1877
11875,3713,15352,3,41612.72,2021-05-10,60,9.13,1547
11876,1350,8156,1,12967.32,2023-12-20,12,9.37,859
11877,13768,25173,4,15460.14,2021-07-02,36,9.84,1424
11878,12161,35679,3,97926.39,2023-10-17,36,5.02,1242
11879,3758,1868,1,23340.35,2021-12-07,36,6.76,445
11880,1969,5630,3,76358.91,2024-05-31,12,5.12,1789
11881,4182,28838,2,93828.26,2023-05-18,24,4.71,222
11882,4104,33338,3,34408.69,2021-01-28,24,4.23,1407
11883,15324,21948,2,59667.79,2023-11-02,36,7.25,1905
11884,14928,33245,3,37409.38,2021-12-13,12,5.6,592
11885,11497,1215,1,62105.5,2022-06-29,24,4.42,1031
11886,6452,10038,1,47488.37,2024-01-21,60,9.15,1296
11887,4997,11048,4,16866.63,2022-03-28,24,5.59,1763
11888,9838,8476,2,32025.12,2023-05-05,12,9.88,1018
11889,11360,32558,1,99757.61,2024-02-29,36,5.01,16
11890,5624,29943,3,20117.17,2024-04-14,36,6.79,1448
11891,3359,3675,1,68932.73,2021-07-25,12,3.01,524
11892,7634,2631,2,93736.2,2023-03-19,24,7.61,803
11893,3661,4682,1,46292.47,2020-07-21,24,7.83,1777
11894,19804,5872,3,41963.1,2023-07-08,36,9.2,21
11895,5317,34904,2,67081.12,2023-03-25,48,4.45,1714
11896,15023,27102,2,99826.0,2022-12-08,24,7.8,1963
11897,14237,411,1,52269.55,2023-01-08,60,6.05,228
11898,12236,28552,2,49310.97,2023-10-22,60,6.38,1008
11899,552,17226,1,43301.24,2023-10-01,12,3.34,1809
11900,5940,38217,2,27369.83,2024-05-24,12,4.69,1312
11901,15529,29684,1,30074.8,2023-12-13,12,9.77,809
11902,4652,25213,2,20480.32,2020-08-30,60,9.54,1158
11903,13465,25332,2,47872.76,2024-03-17,60,6.07,1307
11904,16684,29729,1,26755.43,2023-02-03,12,6.92,404
11905,16961,18134,2,13569.57,2023-08-19,60,5.85,1689
11906,8628,9974,2,28422.11,2021-09-15,36,7.73,1090
11907,13357,23689,1,80096.73,2021-10-26,36,9.7,1673
11908,1587,98,1,34438.64,2023-02-07,12,7.9,1628
11909,197,2961,3,38633.55,2021-02-04,36,8.64,437
11910,3562,31336,2,58437.97,2023-07-11,48,9.89,829
11911,1457,26731,3,46261.76,2022-12-05,12,5.7,934
11912,13633,39441,1,98992.69,2020-08-25,60,4.49,259
11913,1719,18861,1,45581.68,2022-02-23,48,4.71,1990
11914,16025,1237,2,72984.39,2023-09-14,60,5.87,103
11915,18571,26465,1,45607.5,2021-04-26,60,5.29,993
11916,6214,6637,1,64822.1,2020-12-25,12,5.35,1591
11917,1310,3060,3,16764.58,2024-01-25,60,7.0,769
11918,6833,27395,1,9506.58,2023-08-19,48,3.22,1125
11919,13278,7101,1,62816.64,2020-08-07,12,5.33,1222
11920,2978,31664,2,16992.55,2023-02-23,60,3.61,813
11921,2571,17120,4,10560.38,2023-09-22,24,6.86,226
11922,1264,14816,4,31686.81,2020-08-10,12,3.38,943
11923,3307,22186,1,9885.95,2024-03-22,24,7.58,463
11924,5150,32370,3,87784.61,2021-11-10,36,8.21,237
11925,2780,11145,2,98194.27,2022-02-23,60,9.74,1050
11926,14685,8710,1,7625.14,2021-08-31,12,9.17,1145
11927,6144,18001,3,51915.69,2023-01-15,12,3.82,1934
11928,5841,29039,1,88425.03,2024-01-27,36,3.38,506
11929,15277,1844,4,80970.7,2022-11-01,36,9.72,1206
11930,11911,16810,2,49822.79,2021-08-02,36,4.3,1735
11931,2779,28812,4,49631.23,2024-03-18,48,4.72,814
11932,16281,37410,3,9635.27,2022-04-06,12,4.66,767
11933,15081,16080,3,98827.37,2022-10-12,12,8.32,634
11934,13828,12141,1,77475.22,2024-05-12,48,5.04,1567
11935,695,23713,1,38295.43,2023-06-25,48,6.07,1339
11936,11596,32974,2,97371.79,2023-05-22,60,5.08,991
11937,8490,17534,2,82131.12,2021-10-28,48,3.39,1821
11938,10849,27620,2,91052.59,2024-06-18,36,9.72,618
11939,2851,7685,4,45709.39,2022-04-13,60,5.57,1760
11940,6628,13576,2,32415.05,2021-03-03,60,7.07,273
11941,7382,2987,4,64208.9,2020-10-14,60,9.72,1934
11942,19489,15942,2,32895.56,2022-04-27,24,3.65,232
11943,5161,25960,1,45866.3,2022-08-05,60,9.25,1444
11944,10588,7165,3,84292.55,2023-08-18,60,6.61,768
11945,10693,34703,2,56782.47,2022-11-23,12,8.9,1466
11946,17787,28764,4,93572.44,2022-11-16,36,7.89,496
11947,19090,7633,3,54583.84,2023-08-29,12,7.32,1048
11948,10680,11198,3,85732.17,2022-09-02,48,6.35,1133
11949,4922,29078,3,58553.06,2023-05-03,24,4.53,1727
11950,18360,37187,2,23530.76,2023-08-26,48,8.68,502
11951,9343,19768,2,38107.08,2023-05-12,48,4.6,1883
11952,19067,37718,1,67325.86,2023-10-30,36,9.59,25
11953,18710,8331,1,61656.01,2023-05-22,24,7.39,1211
11954,6250,27963,3,11515.87,2021-05-20,60,3.73,288
11955,9026,301,1,56021.51,2022-08-27,24,8.97,1652
11956,16888,23134,2,58142.71,2023-01-09,24,8.11,338
11957,3809,36747,1,76955.17,2023-12-18,36,4.45,1902
11958,2019,21668,3,24240.96,2022-08-14,12,6.71,1938
11959,4207,7598,1,34248.72,2024-04-08,24,5.65,1061
11960,684,17196,2,31854.56,2021-12-15,24,5.68,1818
11961,16041,32472,4,40126.01,2021-05-31,48,6.79,137
11962,5499,15491,2,74358.86,2020-10-14,48,7.38,508
11963,6945,39930,4,30594.35,2020-08-31,36,9.4,227
11964,17996,20447,3,55656.15,2021-08-22,48,4.41,320
11965,16469,39067,2,5799.26,2021-09-02,12,5.32,1864
11966,18353,5786,3,35835.03,2020-08-06,36,8.61,916
11967,10115,22765,1,69890.04,2023-01-11,48,6.24,1206
11968,10179,27921,4,37029.59,2023-02-15,24,3.11,1898
11969,11921,35420,4,77116.99,2020-09-08,48,6.64,86
11970,15271,19816,3,23016.58,2020-08-17,48,8.48,1491
11971,9108,17358,4,16250.55,2021-01-30,12,3.19,926
11972,10236,18046,3,81689.45,2021-03-10,60,5.18,53
11973,13672,27,4,83987.57,2020-09-29,24,5.81,860
11974,17982,25108,2,58928.78,2023-05-09,24,6.91,867
11975,1726,37892,3,82558.42,2023-09-28,60,7.48,1259
11976,18006,17561,2,37365.89,2022-10-18,12,3.27,1983
11977,465,11382,4,39791.9,2023-12-20,48,7.37,1803
11978,12418,32467,2,22764.66,2020-09-17,60,4.3,1823
11979,9920,7111,4,21750.82,2021-04-26,48,7.15,433
11980,3232,35628,3,40230.95,2021-07-12,36,8.2,1520
11981,4203,6779,1,16636.74,2023-05-21,12,4.15,999
11982,6056,3835,4,31755.41,2022-11-06,60,3.55,100
11983,13904,7056,2,33570.27,2022-02-12,48,9.67,990
11984,2124,862,2,54013.54,2023-08-25,36,4.81,599
11985,2080,21306,2,37474.19,2022-12-15,36,5.9,403
11986,7371,15761,3,19602.28,2021-12-30,48,4.8,396
11987,13923,1085,1,39057.62,2021-06-28,24,7.55,1551
11988,10706,1024,4,14129.91,2024-02-20,12,9.49,415
11989,9785,37666,1,40970.74,2022-11-13,36,8.79,939
11990,19872,11580,4,84270.93,2021-11-22,36,9.1,1637
11991,6087,12658,4,85579.64,2022-07-19,12,8.51,677
11992,3393,2534,4,86069.93,2020-11-15,12,5.64,463
11993,5696,15576,4,26648.83,2023-08-20,48,8.38,541
11994,17665,15245,3,11464.01,2021-08-28,36,7.63,1650
11995,3775,15373,3,13659.89,2021-11-07,12,9.74,1643
11996,4368,10865,1,84430.28,2021-02-11,48,3.91,1946
11997,17874,34304,2,38994.64,2021-01-09,48,6.44,1388
11998,13057,16772,2,17013.05,2020-11-09,48,3.21,1154
11999,2277,22127,1,61745.23,2020-07-25,12,5.04,84
12000,3970,9087,3,28002.4,2022-12-01,24,5.91,271
12001,18290,7273,4,99473.37,2021-02-18,48,4.11,244
12002,4005,26833,3,65665.62,2020-08-04,48,8.23,388
12003,19195,2490,2,26240.09,2021-07-28,36,4.94,214
12004,2238,27839,4,57725.73,2020-10-19,60,4.25,818
12005,2633,13474,4,23446.21,2021-09-03,24,8.25,1190
12006,4649,29239,4,84028.01,2021-03-25,12,8.43,1815
12007,3825,36990,1,81595.45,2021-01-20,24,4.67,59
12008,13150,29523,3,90764.77,2020-07-21,48,4.24,1626
12009,19954,27636,4,78636.62,2021-06-25,60,3.99,883
12010,14888,19468,3,96098.04,2022-03-18,24,5.5,843
12011,826,17521,2,60633.07,2021-05-30,36,7.9,924
12012,18333,38216,2,5106.17,2023-07-11,36,8.44,1528
12013,9806,38096,3,60481.35,2022-02-04,36,5.53,1730
12014,6012,25538,2,90316.8,2023-05-14,60,4.86,123
12015,14586,35578,3,58075.89,2024-02-17,60,7.98,1672
12016,12815,3399,2,87601.29,2023-06-11,60,3.19,1437
12017,4740,36365,1,72290.38,2023-05-28,48,4.57,1163
12018,17752,27236,1,80071.89,2021-06-20,36,6.35,1253
12019,2825,19451,1,56916.52,2022-07-07,60,4.0,1298
12020,6167,14531,4,26137.78,2021-03-16,48,5.43,439
12021,8882,21186,2,56012.88,2023-12-02,36,9.17,1022
12022,9765,18080,2,33972.17,2023-06-04,12,5.67,562
12023,7690,2110,2,9741.79,2024-01-07,24,5.89,1934
12024,9158,39001,2,7202.86,2020-08-30,48,6.92,118
12025,6486,38693,4,45193.39,2023-10-30,36,7.98,1738
12026,16800,17813,4,69065.4,2023-01-28,60,6.22,905
12027,7796,1085,2,80769.19,2023-08-21,24,5.95,1507
12028,4563,15565,2,25780.95,2020-09-24,60,9.73,395
12029,4745,23932,4,58620.16,2020-11-17,36,5.11,1727
12030,19724,29965,3,77838.17,2020-11-03,48,7.75,876
12031,11906,25805,2,73553.46,2022-11-12,48,9.22,1484
12032,19657,12593,2,21961.55,2022-02-18,24,8.98,1859
12033,11484,11756,2,87092.57,2023-07-18,24,7.06,1717
12034,10297,3702,2,50817.19,2021-04-15,48,8.01,935
12035,18512,18571,2,44339.24,2020-08-12,60,3.65,1102
12036,9494,37931,4,5062.31,2022-02-14,36,4.97,952
12037,11374,37661,1,19431.3,2022-04-21,24,4.57,1436
12038,514,4064,4,59564.36,2024-01-01,12,4.75,75
12039,13366,23806,4,61359.73,2023-10-04,12,8.79,295
12040,4293,32680,2,28770.03,2020-09-19,60,7.81,1817
12041,16344,28053,3,36701.7,2023-08-05,60,6.96,21
12042,10805,297,3,91575.76,2021-04-26,36,6.88,1930
12043,7141,33799,1,21237.68,2021-04-27,36,4.45,1195
12044,7023,23680,1,24200.97,2020-07-05,60,5.66,1039
12045,681,10600,4,94190.4,2023-10-12,24,4.74,1235
12046,12191,25189,4,12791.04,2022-11-14,48,6.57,560
12047,16565,8910,4,81254.87,2023-09-04,24,7.23,1110
12048,1580,6951,2,44470.34,2022-09-30,12,4.66,1173
12049,594,6177,3,32329.49,2024-02-16,48,5.96,1724
12050,16875,18954,3,78288.84,2022-01-11,36,8.57,372
12051,7941,38118,1,40490.83,2024-01-19,48,6.99,1504
12052,223,30960,2,14585.25,2022-05-05,36,3.22,818
12053,19136,34609,1,68797.15,2023-12-06,12,8.77,1175
12054,10521,22915,2,7149.31,2024-04-09,48,8.74,1165
12055,17424,36046,4,27073.15,2024-05-28,24,5.64,1093
12056,1859,15637,2,97881.45,2022-05-14,24,9.17,1284
12057,14505,20230,4,6711.57,2021-04-16,48,9.77,846
12058,14190,19589,4,13757.64,2021-09-05,60,3.22,1992
12059,16506,35915,1,4064.89,2023-09-15,12,7.09,521
12060,16211,8102,1,55923.19,2023-12-01,24,3.27,1657
12061,5690,35271,4,91031.83,2020-08-24,36,3.35,371
12062,1486,16651,2,57203.24,2022-12-28,12,4.45,1443
12063,16132,37494,4,29580.45,2024-05-23,60,4.14,101
12064,9429,11537,4,34665.43,2021-11-29,12,8.22,661
12065,5665,30110,4,94789.46,2023-11-22,48,8.82,1978
12066,12255,2043,4,97721.14,2021-03-06,12,6.59,1682
12067,8384,27633,3,49327.7,2021-08-24,24,6.42,1889
12068,4304,25431,2,22653.63,2022-03-12,36,9.25,968
12069,4366,19526,2,93536.72,2022-12-24,60,3.98,243
12070,17882,26664,2,64118.53,2021-05-25,60,4.39,753
12071,6800,2607,3,81819.52,2020-10-19,60,7.57,512
12072,17202,186,3,84288.98,2023-07-10,12,9.01,849
12073,17247,18659,2,2386.41,2022-02-06,12,5.02,555
12074,5103,35658,4,53039.3,2022-03-27,48,3.11,1119
12075,15134,4568,3,6102.55,2021-02-26,12,8.49,226
12076,8938,36852,4,93058.56,2021-03-26,60,6.34,1542
12077,2756,23076,3,9641.18,2023-03-13,36,9.14,214
12078,6615,19611,1,71257.19,2020-12-24,36,7.77,718
12079,16352,2742,3,93860.1,2024-02-06,36,3.47,67
12080,13501,30391,2,52456.49,2022-08-14,36,7.2,396
12081,13362,19056,4,64306.56,2022-12-20,48,6.78,612
12082,5952,16417,2,2895.32,2021-05-18,48,8.47,1036
12083,4406,25518,2,91849.62,2021-05-06,48,4.47,1261
12084,13006,14425,1,29317.88,2022-01-01,48,6.72,1858
12085,12743,24845,2,98135.6,2021-06-01,24,3.63,770
12086,16669,36752,1,13809.58,2022-05-12,12,5.69,1423
12087,14311,32895,1,19658.12,2024-01-09,36,4.85,407
12088,14308,16761,1,48063.35,2023-12-03,36,8.64,925
12089,16008,21352,2,61370.92,2021-03-06,60,5.93,1873
12090,13470,8019,3,82835.63,2021-05-22,36,9.25,1504
12091,16504,5782,4,76373.93,2020-08-12,24,6.33,647
12092,7513,15628,4,78149.81,2022-01-24,12,4.67,222
12093,17822,1752,4,1742.4,2023-05-18,12,3.73,1180
12094,14996,10962,1,50714.64,2023-02-14,12,9.69,654
12095,17519,34105,1,99348.52,2023-01-13,36,9.9,428
12096,15083,36269,1,49457.06,2021-08-24,12,8.47,1182
12097,5809,10674,2,98154.61,2023-10-18,24,6.75,977
12098,4708,18250,1,32721.21,2024-04-07,60,6.05,1440
12099,6281,16009,4,52914.8,2022-11-05,36,9.58,1006
12100,13554,15023,4,52192.94,2022-03-07,60,6.33,1350
12101,19169,10325,2,1262.84,2022-03-25,36,3.53,371
12102,13027,36789,4,61965.44,2021-04-07,12,5.69,1368
12103,2101,9075,2,64660.83,2021-10-28,48,5.07,1286
12104,12908,28829,3,78428.39,2023-03-17,12,7.97,1307
12105,5952,30255,2,88300.28,2023-06-01,12,9.37,850
12106,4350,16077,2,45320.94,2024-01-20,24,7.14,856
12107,6398,32345,2,45214.05,2022-01-22,12,8.68,229
12108,17806,38991,3,31822.07,2020-09-03,12,7.33,1912
12109,868,16488,4,71102.89,2023-07-01,48,9.22,280
12110,6963,14500,4,72911.42,2020-10-31,12,7.49,1894
12111,12960,11707,4,16545.13,2022-01-08,24,8.06,1314
12112,16503,29082,1,58758.77,2024-03-18,48,8.36,1704
12113,2001,14343,4,12105.72,2021-03-27,60,9.61,1071
12114,12825,13708,3,11053.93,2021-04-19,48,6.97,975
12115,643,24478,1,45827.02,2023-04-04,12,8.32,1739
12116,13131,4665,2,44379.27,2023-07-08,36,3.39,1238
12117,2448,16582,2,15936.1,2021-06-26,12,6.91,758
12118,10891,39014,3,33231.33,2022-05-24,24,4.7,1048
12119,3881,32866,1,77597.69,2023-10-03,24,8.8,321
12120,15745,29562,3,98035.56,2022-08-17,12,8.48,274
12121,14352,39485,2,92331.84,2024-03-19,12,7.19,556
12122,9931,15081,1,52680.85,2023-03-03,24,5.02,844
