payment_id,loan_id,payment_date,amount,status,interest_amount
33715,6728,2022-04-25,629.42,on-time,54.72
33716,10684,2021-09-12,1543.03,on-time,63.0
33717,2589,2021-11-10,1464.76,missed,80.4
33718,8904,2021-10-03,1464.56,missed,30.43
33719,6169,2022-02-09,1362.9,on-time,21.54
33720,4008,2025-01-09,1124.64,missed,53.43
33721,3751,2023-12-30,1171.72,late,24.21
33722,4671,2024-05-21,1799.48,late,72.44
33723,14420,2024-06-23,1701.05,late,61.81
33724,11869,2022-12-08,1174.03,on-time,76.7
33725,2099,2023-11-28,149.38,missed,15.71
33726,12087,2021-11-25,548.51,late,96.82
33727,9500,2023-09-19,1847.85,late,10.0
33728,7541,2023-03-06,998.22,missed,39.29
33729,5654,2023-10-13,1418.91,missed,71.17
33730,6180,2023-05-26,809.64,missed,14.06
33731,1642,2023-12-30,1535.82,missed,17.5
33732,4325,2024-03-11,397.87,missed,16.9
33733,8211,2022-10-26,1589.62,late,62.34
33734,5328,2024-10-20,1565.58,missed,90.63
33735,8538,2024-01-24,982.41,on-time,59.99
33736,787,2024-01-15,1359.94,on-time,64.32
33737,1914,2022-04-16,1949.92,on-time,41.14
33738,11812,2024-07-04,367.3,on-time,11.69
33739,1110,2024-07-05,208.5,late,11.95
33740,9552,2024-09-03,207.23,missed,89.95
33741,10228,2022-05-24,1736.94,on-time,19.23
33742,8713,2025-04-15,1163.47,late,99.98
33743,7355,2023-03-08,1316.49,late,24.8
33744,7494,2024-02-03,1095.67,missed,70.72
33745,2081,2023-10-11,1147.69,missed,95.41
33746,12932,2022-03-03,447.31,late,42.61
33747,8311,2025-06-28,997.23,missed,76.1
33748,8559,2025-06-06,1761.25,on-time,41.58
33749,10608,2024-03-25,1626.68,on-time,37.44
33750,11352,2022-05-04,1584.32,late,28.16
33751,4738,2025-06-19,636.05,on-time,83.88
33752,8909,2025-05-26,1225.04,late,33.16
33753,61,2022-01-28,1871.48,on-time,35.48
33754,13119,2024-06-03,727.55,late,99.91
33755,12664,2022-10-22,508.31,missed,39.46
33756,9577,2025-03-09,1243.86,missed,48.05
33757,12423,2023-01-15,1788.29,on-time,99.1
33758,14457,2022-03-22,1698.08,missed,43.24
33759,3065,2024-02-02,1758.11,missed,42.95
33760,6182,2022-11-28,1430.78,late,84.49
33761,14673,2023-03-14,1999.24,late,38.07
33762,14887,2021-11-01,1898.57,missed,31.04
33763,4171,2024-12-04,1345.35,on-time,48.09
33764,6875,2021-07-22,899.33,missed,73.06
33765,683,2021-11-20,1700.85,missed,13.89
33766,6897,2025-05-03,436.14,missed,43.65
33767,12499,2022-12-21,1055.64,on-time,41.16
33768,9978,2022-05-27,1059.4,on-time,32.03
33769,11761,2022-05-28,1425.21,on-time,68.89
33770,7462,2025-02-11,1279.27,on-time,36.1
33771,8842,2022-06-20,691.16,on-time,64.61
33772,12762,2021-07-11,437.9,on-time,55.39
33773,11126,2025-01-10,752.62,missed,29.55
33774,4221,2021-07-24,291.23,late,33.99
33775,666,2024-03-30,1479.09,late,25.35
33776,13536,2024-06-07,1217.51,late,15.1
33777,14905,2021-10-19,241.43,late,65.73
33778,3758,2023-08-04,1978.67,on-time,70.55
33779,11246,2025-01-31,653.1,missed,24.94
33780,10230,2022-07-08,903.41,late,65.39
33781,12944,2021-10-20,1443.67,late,98.39
33782,13160,2024-01-05,1626.6,on-time,16.7
33783,5718,2022-07-11,855.02,late,54.13
33784,1329,2022-10-29,642.76,late,75.97
33785,11476,2025-04-17,1520.97,on-time,14.14
33786,14211,2022-11-14,321.2,missed,80.04
33787,10270,2022-02-23,145.65,late,98.16
33788,14728,2024-01-02,577.35,missed,17.96
33789,11956,2023-07-28,280.25,on-time,84.0
33790,655,2025-06-09,408.66,late,44.07
33791,9251,2025-06-08,152.29,late,22.97
33792,9629,2023-10-27,762.27,late,54.39
33793,14712,2024-01-29,1792.26,on-time,16.44
33794,6621,2023-05-29,326.17,late,56.99
33795,5283,2025-01-05,836.64,on-time,11.74
33796,9561,2024-04-05,112.12,missed,75.58
33797,6005,2024-09-02,564.91,late,53.92
33798,9380,2023-08-08,890.87,missed,51.3
33799,13945,2021-10-29,227.6,late,27.66
33800,139,2022-04-17,1381.25,on-time,42.51
33801,5093,2024-12-21,403.35,on-time,26.37
33802,13064,2025-01-05,1513.64,missed,76.19
33803,1270,2024-12-07,951.01,on-time,27.91
33804,9453,2022-10-07,1652.74,on-time,65.51
33805,4900,2024-06-06,228.88,late,35.16
33806,2238,2021-12-01,1819.1,late,69.13
33807,2720,2022-04-05,1168.4,late,58.64
33808,11094,2023-09-13,472.35,on-time,48.11
33809,8493,2025-04-11,923.31,missed,70.57
33810,4567,2024-03-29,1935.71,missed,47.41
33811,11879,2022-07-20,1426.84,late,83.92
33812,9475,2023-09-13,987.3,late,75.66
33813,3475,2023-02-03,1131.51,late,58.66
33814,7436,2022-11-05,309.3,missed,88.94
33815,12784,2024-03-12,1073.05,on-time,84.6
33816,4976,2024-09-07,902.33,late,57.87
33817,1342,2025-03-07,614.54,on-time,16.16
33818,9851,2024-05-19,627.24,late,60.94
33819,8519,2025-01-26,833.38,late,41.97
33820,6927,2025-04-21,1168.61,late,58.61
33821,6720,2021-12-31,1124.8,missed,68.24
33822,9968,2024-06-19,1660.93,missed,68.04
33823,8664,2021-08-22,813.36,on-time,70.62
33824,13887,2024-05-08,481.73,on-time,71.13
33825,7906,2021-11-29,909.13,missed,19.84
33826,13308,2024-09-06,862.54,on-time,27.25
33827,1264,2023-08-18,475.26,on-time,66.75
33828,1786,2024-04-12,1016.9,on-time,46.74
33829,11877,2022-07-13,1884.82,late,78.66
33830,3724,2024-05-16,1151.97,on-time,21.24
33831,9903,2024-03-04,1053.45,late,27.24
33832,8420,2021-11-30,1172.17,late,60.26
33833,5210,2024-12-15,856.41,late,55.07
33834,10297,2021-09-13,658.09,missed,33.98
33835,7283,2023-07-17,549.85,missed,46.75
33836,776,2024-06-02,1549.88,late,13.15
33837,14402,2023-05-28,1101.73,missed,13.33
33838,554,2022-07-04,706.57,on-time,18.54
33839,9872,2024-11-05,816.79,late,61.91
33840,12189,2025-06-20,286.32,late,87.73
33841,9296,2023-05-10,1471.35,missed,33.42
33842,6283,2022-12-29,536.8,on-time,13.05
33843,3804,2025-06-27,1833.62,missed,73.78
33844,10725,2024-06-20,120.88,late,86.98
33845,11859,2025-02-04,996.43,missed,22.44
33846,3408,2022-12-05,1421.55,missed,44.72
33847,3849,2023-06-03,1407.01,missed,24.29
33848,2477,2022-09-23,1632.26,on-time,19.57
33849,8965,2022-12-22,159.16,late,68.34
33850,8332,2023-10-20,1543.31,late,97.08
33851,670,2021-12-04,1492.81,on-time,71.03
33852,4710,2025-01-23,1187.15,late,98.63
33853,4658,2022-03-29,1709.45,on-time,49.1
33854,5003,2023-10-13,1546.38,missed,90.81
33855,12058,2021-10-11,744.51,late,28.46
33856,8457,2023-02-20,1482.64,missed,20.61
33857,6393,2021-07-22,1863.96,on-time,73.23
33858,1301,2025-05-26,1781.21,missed,43.43
33859,14563,2022-01-01,232.44,on-time,38.59
33860,8437,2025-02-26,381.95,on-time,70.42
33861,2005,2025-02-24,855.11,missed,40.01
33862,12742,2023-09-19,637.45,on-time,61.53
33863,1509,2023-01-27,350.42,on-time,36.95
33864,1162,2023-06-03,1995.91,late,80.54
33865,12944,2024-01-03,1272.65,missed,38.11
33866,1803,2023-02-13,693.58,late,58.15
33867,5389,2024-04-29,1784.31,on-time,12.09
33868,7708,2022-04-12,978.46,late,81.26
33869,10554,2023-02-25,872.94,late,65.83
33870,6687,2023-05-26,1430.72,missed,27.3
33871,3931,2024-02-10,721.21,missed,29.38
33872,2701,2023-02-05,1533.95,on-time,33.62
33873,6462,2023-06-30,1371.35,on-time,61.89
33874,12284,2023-01-18,228.24,missed,59.35
33875,4074,2023-09-27,873.5,late,34.65
33876,291,2024-06-27,1334.91,missed,72.47
33877,13954,2024-08-10,700.65,missed,90.01
33878,9261,2022-09-25,1125.48,missed,13.92
33879,10233,2024-11-01,1586.51,missed,47.55
33880,10924,2021-08-23,1315.11,missed,63.42
33881,5193,2024-03-25,729.07,late,62.78
33882,7290,2022-09-10,1682.19,missed,11.76
33883,10899,2023-11-23,1515.23,late,28.95
33884,14847,2022-03-31,1096.13,on-time,15.56
33885,12212,2022-01-30,417.46,missed,61.21
33886,13386,2022-02-21,1463.76,late,68.09
33887,9492,2024-07-31,377.05,missed,24.38
33888,13252,2022-09-20,586.72,on-time,39.97
33889,10557,2024-11-03,1428.74,late,39.68
33890,2884,2024-07-07,121.18,missed,83.78
33891,10791,2025-01-09,1826.76,late,27.52
33892,8115,2022-02-09,393.6,late,59.35
33893,1273,2023-10-19,1057.34,late,80.46
33894,929,2022-01-05,1923.64,late,84.66
33895,4349,2022-03-18,651.68,on-time,69.99
33896,6109,2024-11-28,1020.78,on-time,36.96
33897,14045,2022-07-09,534.42,on-time,84.07
33898,12710,2022-07-25,829.83,on-time,76.79
33899,7314,2022-09-01,446.83,late,73.4
33900,11025,2025-03-12,1302.22,late,16.06
33901,10246,2023-09-25,1712.37,on-time,13.89
33902,6359,2022-12-11,568.17,late,72.58
33903,6838,2024-03-02,1918.89,late,95.03
33904,5136,2023-04-12,268.07,missed,79.64
33905,6231,2024-01-13,1129.31,late,84.83
33906,11866,2024-05-17,1372.05,on-time,59.05
33907,2883,2024-06-26,807.43,on-time,37.41
33908,14325,2024-12-06,1547.63,on-time,71.0
33909,14561,2025-02-05,848.36,on-time,74.08
33910,6362,2024-02-12,1451.98,missed,70.78
33911,5180,2021-11-28,1370.91,on-time,95.2
33912,2954,2024-04-14,1053.35,missed,43.05
33913,11857,2022-12-24,1285.05,on-time,13.57
33914,13430,2024-07-21,792.17,on-time,91.76
33915,13375,2023-03-06,1231.49,missed,24.44
33916,10909,2025-06-09,481.12,on-time,72.76
33917,8910,2023-03-02,704.26,on-time,88.59
33918,12469,2023-03-16,972.49,missed,37.91
33919,14739,2022-03-19,1121.65,missed,84.74
33920,11899,2023-03-15,763.29,on-time,39.89
33921,10161,2022-11-11,1442.7,late,81.48
33922,1276,2023-10-29,1392.73,on-time,16.28
33923,9688,2023-10-14,358.77,late,68.97
33924,10528,2022-04-20,369.64,late,70.94
33925,13267,2024-02-07,1206.29,on-time,54.23
33926,2838,2021-07-16,1264.63,late,71.84
33927,12145,2024-12-14,1594.51,late,93.09
33928,3575,2022-12-30,1085.16,missed,76.05
33929,636,2025-01-11,1493.62,on-time,96.52
33930,13996,2025-07-01,889.99,on-time,50.38
33931,2390,2024-08-31,1152.56,on-time,57.55
33932,13067,2023-09-09,212.08,missed,33.74
33933,12761,2025-03-25,1602.36,late,98.7
33934,5841,2021-07-19,1684.05,late,14.96
33935,6039,2024-10-10,182.35,late,42.28
33936,9993,2023-07-01,960.82,late,36.79
33937,4957,2021-12-10,1002.45,on-time,44.79
33938,3470,2024-07-04,1286.1,on-time,92.59
33939,9585,2025-02-25,771.35,on-time,43.12
33940,5315,2022-12-11,107.0,on-time,92.53
33941,3137,2023-12-29,1075.7,late,48.1
33942,8214,2024-04-08,970.18,on-time,86.93
33943,11259,2024-01-11,1392.42,on-time,56.96
33944,9768,2022-04-22,288.34,on-time,38.02
33945,4773,2022-11-26,794.03,late,50.44
33946,4709,2023-01-28,484.71,late,48.19
33947,11210,2025-06-02,431.36,on-time,33.39
33948,8959,2023-08-04,609.91,missed,36.07
33949,13885,2023-06-27,1319.84,late,26.78
33950,9446,2021-09-25,1091.78,on-time,40.24
33951,6086,2024-07-25,1667.59,late,66.2
33952,4750,2021-11-13,1075.18,late,44.79
33953,9451,2021-08-24,122.5,late,74.11
33954,566,2022-08-27,1008.61,missed,98.83
33955,13936,2023-03-16,448.27,late,43.94
33956,10875,2024-10-12,1356.86,on-time,51.64
33957,9431,2023-01-25,1480.63,late,24.77
33958,3044,2022-11-24,802.64,missed,45.3
33959,3,2023-12-08,1839.43,late,75.41
33960,4075,2021-09-22,1709.81,missed,29.57
33961,14259,2022-05-21,771.01,on-time,26.38
33962,9372,2025-06-07,837.59,late,43.87
33963,5894,2025-03-26,556.49,late,83.68
33964,9842,2022-03-24,1987.41,on-time,66.13
33965,9305,2025-02-21,1554.65,late,96.18
33966,7726,2023-03-18,1003.82,late,91.41
33967,14402,2023-02-12,797.79,on-time,23.6
33968,7616,2023-05-04,244.74,missed,13.83
33969,14973,2022-06-19,467.68,late,45.92
33970,1576,2022-04-15,141.43,late,56.99
33971,6142,2024-10-18,475.38,on-time,56.4
33972,7924,2022-04-14,978.78,missed,22.07
33973,4205,2023-07-08,1164.07,on-time,21.23
33974,1404,2024-10-22,1037.32,on-time,14.22
33975,151,2024-10-06,1261.39,on-time,86.58
33976,12280,2024-10-27,1635.33,on-time,95.3
33977,11612,2022-12-20,645.99,on-time,20.41
33978,8112,2022-01-28,352.18,on-time,29.18
33979,4570,2022-09-20,757.91,on-time,18.09
33980,1647,2025-01-19,330.63,late,88.98
33981,9954,2021-07-17,1596.9,late,96.28
33982,13997,2023-11-16,497.34,on-time,33.56
33983,4716,2022-06-06,454.48,late,37.32
33984,14598,2021-10-24,1374.79,on-time,42.64
33985,10755,2021-10-22,429.64,late,55.22
33986,12741,2021-07-07,234.08,late,71.42
33987,9749,2023-12-14,1770.21,missed,55.4
33988,6628,2024-06-09,749.96,late,95.59
33989,9277,2022-08-07,275.95,missed,18.99
33990,13530,2023-06-28,951.6,on-time,81.87
33991,2528,2023-03-14,1557.64,on-time,40.1
33992,9616,2025-05-01,1602.66,on-time,43.98
33993,338,2021-09-15,679.98,on-time,73.79
33994,1311,2024-01-16,1816.65,missed,93.64
33995,3067,2023-07-05,902.4,on-time,74.46
33996,12365,2024-09-11,100.32,on-time,79.83
33997,4925,2022-07-22,1906.03,missed,77.57
33998,5504,2021-09-08,651.74,late,38.89
33999,6296,2024-04-24,1625.09,missed,78.12
34000,7984,2023-07-17,1318.69,late,80.61
34001,9500,2024-07-06,1213.67,on-time,58.01
34002,2217,2023-10-30,102.35,missed,58.31
34003,5585,2024-10-25,1855.09,late,78.37
34004,8110,2024-08-29,1062.32,on-time,83.53
34005,7574,2023-07-23,962.34,missed,40.35
34006,12788,2023-03-13,178.64,late,82.14
34007,2624,2022-12-30,1658.27,on-time,83.28
34008,6108,2025-01-24,681.87,missed,31.07
34009,2292,2023-07-04,740.84,missed,74.53
34010,14770,2023-09-01,602.3,late,26.79
34011,2182,2025-05-23,1118.19,on-time,18.37
34012,3732,2023-12-21,1450.41,on-time,61.71
34013,5980,2022-03-22,557.77,late,91.78
34014,1808,2023-03-14,199.08,on-time,13.19
34015,12490,2024-11-25,610.78,late,84.39
34016,9094,2025-05-22,1213.92,missed,55.58
34017,7892,2024-12-15,1996.57,late,87.48
34018,5550,2023-05-15,683.21,on-time,85.91
34019,47,2023-12-15,206.39,late,88.78
34020,3696,2022-09-25,1509.87,late,79.2
34021,8437,2021-09-18,1997.05,missed,85.87
34022,4234,2024-10-20,1104.73,missed,25.84
34023,8049,2022-02-09,1633.63,late,37.35
34024,12728,2023-09-06,1074.35,late,31.82
34025,10483,2021-09-23,1035.12,missed,76.82
34026,14057,2024-06-02,279.49,late,23.83
34027,13580,2024-09-08,228.56,on-time,26.4
34028,4198,2024-12-31,724.16,late,89.11
34029,3551,2022-08-18,1172.49,late,73.53
34030,2492,2023-01-26,1010.19,missed,88.78
34031,6077,2022-11-22,948.8,late,22.54
34032,12759,2025-03-25,1738.39,missed,45.91
34033,2223,2024-02-18,1885.14,late,35.48
34034,3939,2022-08-10,588.98,on-time,10.87
34035,32,2021-08-08,1641.85,on-time,35.61
34036,1530,2023-01-15,364.58,on-time,44.16
34037,5934,2022-04-01,1803.11,missed,18.3
34038,13554,2024-07-07,217.43,late,60.98
34039,14034,2025-03-09,1385.27,missed,44.49
34040,4895,2021-12-03,456.32,on-time,14.18
34041,1372,2021-10-10,1832.34,late,73.36
34042,9895,2023-01-05,1431.59,late,75.64
34043,3920,2024-09-06,304.56,missed,85.1
34044,3614,2024-12-25,1246.03,late,53.7
34045,12854,2024-03-30,1624.76,on-time,97.18
34046,7488,2024-09-26,1054.12,missed,92.27
34047,13044,2024-10-01,864.89,on-time,59.62
34048,10949,2021-11-10,1712.16,late,50.05
34049,5180,2022-09-22,485.99,late,10.27
34050,14214,2025-06-21,509.07,on-time,73.99
34051,10522,2024-04-30,530.63,on-time,60.85
34052,7263,2023-12-05,181.82,late,94.38
34053,14170,2025-05-24,573.53,missed,63.48
34054,14555,2022-06-19,1569.82,on-time,99.36
34055,4578,2022-07-10,1483.9,on-time,86.84
34056,10052,2022-02-11,1660.8,late,95.82
34057,14580,2023-08-12,1498.63,missed,39.49
34058,12619,2024-01-31,1401.41,on-time,23.44
34059,13305,2022-10-06,1698.33,missed,81.72
34060,181,2022-03-19,257.27,missed,80.76
34061,3110,2023-12-11,680.58,on-time,29.03
34062,2759,2025-01-08,714.94,late,78.83
34063,9057,2022-12-30,519.53,missed,62.38
34064,6812,2024-07-13,143.79,missed,19.86
34065,10793,2021-09-10,321.7,missed,55.16
34066,13431,2025-06-14,1076.12,on-time,93.8
34067,6168,2024-05-23,1522.9,missed,55.58
34068,14561,2023-09-15,613.91,late,80.98
34069,9570,2025-01-14,349.37,missed,12.6
34070,638,2024-10-20,1189.67,late,75.53
34071,13455,2023-11-21,731.92,on-time,95.22
34072,7796,2023-03-07,1696.91,on-time,54.96
34073,14251,2022-10-17,123.23,on-time,40.39
34074,6450,2022-06-20,671.43,late,68.2
34075,567,2023-10-12,807.82,missed,92.46
34076,9484,2024-08-11,1223.21,late,25.91
34077,7401,2024-03-06,524.08,late,46.33
34078,12432,2022-08-24,908.32,late,24.07
34079,9325,2025-01-19,1768.15,late,54.7
34080,11830,2024-10-18,260.61,on-time,58.64
34081,9026,2021-08-07,1131.28,missed,94.98
34082,13445,2022-05-09,1796.12,on-time,47.13
34083,3359,2021-10-15,1496.89,missed,61.03
34084,4138,2024-04-04,178.27,on-time,89.67
34085,1512,2023-04-09,636.41,missed,38.93
34086,4437,2025-05-11,1517.11,late,70.67
34087,2226,2024-08-17,1593.08,on-time,78.14
34088,13438,2021-10-18,1290.79,missed,39.75
34089,11875,2024-12-10,1727.98,on-time,24.79
34090,12612,2025-05-14,392.68,on-time,55.26
34091,4917,2024-03-25,1269.33,missed,42.11
34092,713,2021-07-11,787.53,missed,33.98
34093,14862,2021-07-17,150.56,missed,97.61
34094,5771,2024-03-02,231.25,late,55.19
34095,744,2024-05-12,1183.69,late,87.08
34096,5362,2024-06-26,1756.55,late,27.58
34097,8274,2022-05-20,1457.2,late,94.55
34098,14335,2025-03-01,1065.99,on-time,81.5
34099,3331,2023-05-12,997.68,on-time,82.78
34100,7577,2021-11-29,656.04,late,45.08
34101,12153,2022-09-07,1123.63,on-time,53.71
34102,6925,2024-12-24,184.15,on-time,63.4
34103,12752,2022-04-06,911.51,missed,81.08
34104,80,2024-09-24,1010.77,missed,86.42
34105,887,2025-02-06,1548.96,on-time,17.02
34106,3115,2022-02-15,1913.7,on-time,91.37
34107,5437,2024-06-10,1203.75,on-time,94.37
34108,7724,2024-01-24,1620.87,on-time,63.36
34109,10815,2022-12-13,1874.05,on-time,26.81
34110,13924,2023-09-25,1891.91,late,83.66
34111,9625,2023-09-30,1522.73,on-time,59.37
34112,1744,2024-06-26,125.57,missed,83.55
34113,10477,2023-06-12,930.33,late,83.33
34114,11819,2022-12-06,267.03,on-time,17.81
34115,3002,2022-08-03,1171.54,on-time,64.63
34116,2762,2021-09-26,672.52,on-time,53.48
34117,12422,2024-09-03,211.59,missed,95.15
34118,1290,2024-09-11,1636.21,on-time,36.7
34119,9898,2022-09-23,671.53,late,28.54
34120,10688,2024-02-20,1520.21,on-time,90.74
34121,6452,2023-12-29,504.56,on-time,23.38
34122,4964,2025-06-29,1688.25,on-time,71.79
34123,14047,2024-07-14,1661.54,missed,37.0
34124,7938,2024-02-17,1484.45,on-time,61.11
34125,4816,2022-04-13,619.68,late,65.46
34126,8008,2022-04-19,1225.36,late,47.56
34127,3733,2024-08-10,104.14,missed,97.75
34128,11987,2025-01-31,1981.5,late,21.86
34129,14612,2021-10-26,1212.94,on-time,45.23
34130,10132,2022-02-09,454.38,late,48.74
34131,11031,2023-03-21,104.0,late,66.79
34132,13566,2025-06-11,940.4,missed,46.65
34133,3340,2025-04-08,446.9,missed,18.73
34134,5500,2022-03-07,239.18,late,95.27
34135,6079,2022-08-03,1685.79,on-time,47.45
34136,14247,2024-03-29,1649.56,missed,40.84
34137,705,2022-06-14,1973.74,on-time,50.2
34138,8372,2021-07-04,1277.28,late,29.49
34139,13814,2021-12-26,1092.71,on-time,19.02
34140,4260,2023-07-05,1352.97,missed,23.37
34141,9734,2022-06-17,1955.84,on-time,25.0
34142,5367,2023-04-19,178.19,late,27.79
34143,9724,2023-06-17,592.74,late,47.8
34144,223,2023-02-23,1879.48,on-time,66.15
34145,7425,2022-06-10,1844.08,late,66.6
34146,4091,2025-01-08,1142.87,missed,10.01
34147,4044,2023-08-30,1571.07,on-time,92.89
34148,2261,2025-05-28,331.97,late,84.06
34149,9466,2021-10-22,1519.06,on-time,96.75
34150,10087,2023-10-10,727.1,missed,42.4
34151,13861,2021-10-02,125.52,on-time,69.83
34152,8241,2023-11-02,1667.47,on-time,25.12
34153,5629,2024-08-05,271.33,late,83.53
34154,8347,2022-01-23,1531.33,on-time,24.52
34155,8020,2022-03-22,1221.38,on-time,39.34
34156,12224,2024-02-14,1874.87,on-time,54.18
34157,2784,2024-10-25,1654.48,late,63.51
34158,2262,2024-12-02,1886.72,on-time,60.37
34159,12459,2021-09-25,398.05,missed,19.19
34160,4490,2022-10-13,729.15,late,47.95
34161,14666,2023-06-12,150.85,late,93.06
34162,9471,2025-03-23,1550.53,late,88.51
34163,5226,2024-07-05,1854.2,on-time,63.17
34164,14960,2024-06-23,394.78,on-time,61.51
34165,12557,2024-05-16,178.96,missed,20.05
34166,13850,2024-05-26,863.36,late,28.02
34167,1270,2022-09-04,1487.87,missed,32.74
34168,7838,2024-07-28,1084.74,late,53.94
34169,10414,2024-07-29,237.85,missed,75.82
34170,13864,2021-10-25,1322.35,missed,51.47
34171,6717,2024-03-27,1477.55,on-time,21.35
34172,10898,2022-07-29,1535.89,on-time,49.54
34173,7000,2024-11-03,180.02,missed,24.64
34174,1080,2021-12-16,1646.72,late,77.6
34175,9014,2022-11-02,121.71,missed,24.99
34176,6367,2023-03-27,1131.31,late,53.43
34177,1173,2022-12-12,541.11,on-time,72.41
34178,3723,2022-06-10,1866.94,late,30.54
34179,11107,2022-11-23,1197.04,late,16.84
34180,10622,2024-05-19,731.95,missed,60.7
34181,10909,2023-06-26,386.27,missed,14.88
34182,1644,2025-04-16,1766.62,late,62.9
34183,805,2024-07-16,331.04,on-time,77.81
34184,6228,2021-07-24,872.64,late,39.64
